Date,Open,High,Low,Close,Adj Close,Volume
2023-01-18,20.549999237060547,20.799999237060547,19.84000015258789,19.8799991607666,19.87006187438965,121600
2023-01-19,19.40999984741211,19.43000030517578,18.56999969482422,18.670000076293945,18.660667419433594,131200
2023-01-20,19.0,19.950000762939453,18.670000076293945,19.920000076293945,19.910043716430664,99200
2023-01-23,20.299999237060547,22.1299991607666,20.15999984741211,21.969999313354492,21.959016799926758,243300
2023-01-24,21.549999237060547,22.059999465942383,21.389999389648438,21.780000686645508,21.769113540649414,106800
2023-01-25,21.06999969482422,21.860000610351562,20.59000015258789,21.81999969482422,21.809093475341797,302700
2023-01-26,22.290000915527344,22.56999969482422,21.56999969482422,22.510000228881836,22.498748779296875,238800
2023-01-27,21.649999618530273,22.760000228881836,21.520000457763672,22.440000534057617,22.428783416748047,120100
2023-01-30,21.729999542236328,21.989999771118164,21.059999465942383,21.06999969482422,21.059467315673828,116500
2023-01-31,20.959999084472656,21.889999389648438,20.950000762939453,21.8700008392334,21.85906982421875,84000
2023-02-01,22.059999465942383,24.65999984741211,22.059999465942383,24.190000534057617,24.17790985107422,228600
2023-02-02,24.43000030517578,25.75,24.43000030517578,25.31999969482422,25.307344436645508,177100
2023-02-03,24.290000915527344,25.489999771118164,24.0,24.3799991607666,24.367813110351562,150000
2023-02-06,23.700000762939453,24.559999465942383,23.6200008392334,23.84000015258789,23.828083038330078,72500
2023-02-07,24.049999237060547,25.559999465942383,23.8799991607666,25.329999923706055,25.317338943481445,134000
2023-02-08,25.170000076293945,25.59000015258789,24.270000457763672,24.40999984741211,24.397798538208008,123200
2023-02-09,25.280000686645508,25.600000381469727,23.979999542236328,24.239999771118164,24.22788429260254,109800
2023-02-10,23.670000076293945,23.709999084472656,22.75,23.280000686645508,23.26836395263672,116400
2023-02-13,23.450000762939453,24.270000457763672,23.229999542236328,24.059999465942383,24.0479736328125,60300
2023-02-14,23.700000762939453,25.290000915527344,23.440000534057617,25.15999984741211,25.147424697875977,125200
2023-02-15,24.84000015258789,25.5,24.299999237060547,25.450000762939453,25.437280654907227,301000
2023-02-16,24.510000228881836,24.950000762939453,24.0,24.06999969482422,24.057968139648438,227700
2023-02-17,23.780000686645508,23.799999237060547,22.780000686645508,23.209999084472656,23.19839859008789,69400
2023-02-21,22.579999923706055,23.040000915527344,21.68000030517578,21.729999542236328,21.71913719177246,197000
2023-02-22,21.799999237060547,22.25,21.329999923706055,21.610000610351562,21.599199295043945,65100
2023-02-23,23.5,23.90999984741211,22.860000610351562,23.729999542236328,23.718137741088867,180900
2023-02-24,22.979999542236328,23.200000762939453,22.549999237060547,22.989999771118164,22.97850799560547,90300
2023-02-27,23.600000381469727,23.770000457763672,23.260000228881836,23.270000457763672,23.25836944580078,98400
2023-02-28,23.260000228881836,24.049999237060547,23.1299991607666,23.31999969482422,23.3083438873291,97900
2023-03-01,23.510000228881836,23.75,22.950000762939453,23.209999084472656,23.19839859008789,49600
2023-03-02,22.600000381469727,23.959999084472656,22.3799991607666,23.799999237060547,23.788103103637695,105200
2023-03-03,23.920000076293945,24.670000076293945,23.670000076293945,24.670000076293945,24.657669067382812,80200
2023-03-06,24.75,25.309999465942383,24.06999969482422,24.190000534057617,24.17790985107422,122700
2023-03-07,24.209999084472656,24.520000457763672,23.540000915527344,23.6299991607666,23.618186950683594,96000
2023-03-08,23.8799991607666,24.899999618530273,23.8799991607666,24.8700008392334,24.85757064819336,83300
2023-03-09,24.850000381469727,25.59000015258789,23.799999237060547,23.860000610351562,23.848073959350586,142100
2023-03-10,24.06999969482422,24.280000686645508,22.81999969482422,23.059999465942383,23.048473358154297,193800
2023-03-13,22.600000381469727,23.59000015258789,22.049999237060547,23.020000457763672,23.008493423461914,279600
2023-03-14,23.920000076293945,24.829999923706055,23.790000915527344,24.549999237060547,24.53772735595703,130900
2023-03-15,24.010000228881836,24.40999984741211,23.25,24.329999923706055,24.317838668823242,141200
2023-03-16,24.06999969482422,26.34000015258789,23.950000762939453,26.290000915527344,26.276859283447266,139900
2023-03-17,26.3700008392334,27.0,25.84000015258789,26.1200008392334,26.106945037841797,145200
2023-03-20,26.049999237060547,26.739999771118164,25.559999465942383,26.559999465942383,26.546724319458008,101900
2023-03-21,26.989999771118164,27.399999618530273,25.920000076293945,26.700000762939453,26.686655044555664,180000
2023-03-22,26.84000015258789,28.450000762939453,26.489999771118164,26.489999771118164,26.47675895690918,242300
2023-03-23,27.309999465942383,28.510000228881836,26.969999313354492,27.920000076293945,27.906044006347656,132700
2023-03-24,27.510000228881836,27.510000228881836,26.450000762939453,26.979999542236328,26.966514587402344,79600
2023-03-27,27.229999542236328,27.299999237060547,26.239999771118164,26.459999084472656,26.446773529052734,82500
2023-03-28,26.350000381469727,26.350000381469727,25.280000686645508,26.049999237060547,26.036977767944336,89900
2023-03-29,26.690000534057617,27.799999237060547,26.690000534057617,27.510000228881836,27.49625015258789,115800
2023-03-30,28.170000076293945,28.690000534057617,28.030000686645508,28.40999984741211,28.39579963684082,245400
2023-03-31,28.0,28.950000762939453,27.8799991607666,28.90999984741211,28.895549774169922,124600
2023-04-03,28.549999237060547,28.84000015258789,27.81999969482422,28.639999389648438,28.62568473815918,123600
2023-04-04,28.75,28.75,27.360000610351562,27.68000030517578,27.66616439819336,83700
2023-04-05,27.010000228881836,27.010000228881836,26.059999465942383,26.639999389648438,26.626684188842773,135300
2023-04-06,26.06999969482422,26.75,25.739999771118164,26.5,26.486753463745117,42800
2023-04-10,26.139999389648438,27.489999771118164,26.06999969482422,27.459999084472656,27.446273803710938,77400
2023-04-11,27.760000228881836,27.760000228881836,26.979999542236328,27.040000915527344,27.026485443115234,76800
2023-04-12,27.420000076293945,27.479999542236328,25.93000030517578,25.959999084472656,25.947023391723633,94400
2023-04-13,26.190000534057617,26.649999618530273,25.709999084472656,26.290000915527344,26.276859283447266,90900
2023-04-14,26.239999771118164,26.84000015258789,25.6299991607666,26.31999969482422,26.30684471130371,64600
2023-04-17,25.90999984741211,26.56999969482422,25.799999237060547,26.56999969482422,26.556718826293945,139300
2023-04-18,27.200000762939453,27.600000381469727,26.559999465942383,27.0,26.98650360107422,89700
2023-04-19,26.31999969482422,26.81999969482422,26.280000686645508,26.75,26.736629486083984,58600
2023-04-20,26.190000534057617,27.209999084472656,26.170000076293945,26.3700008392334,26.35681915283203,74800
2023-04-21,26.06999969482422,26.229999542236328,25.600000381469727,26.1200008392334,26.106945037841797,42700
2023-04-24,26.0,26.329999923706055,25.540000915527344,25.940000534057617,25.927034378051758,77600
2023-04-25,25.719999313354492,25.719999313354492,24.309999465942383,24.31999969482422,24.307844161987305,408000
2023-04-26,24.829999923706055,25.100000381469727,24.329999923706055,24.510000228881836,24.49774932861328,95600
2023-04-27,24.549999237060547,24.920000076293945,23.719999313354492,24.899999618530273,24.887554168701172,77500
2023-04-28,25.079999923706055,25.809999465942383,24.959999084472656,25.799999237060547,25.7871036529541,86600
2023-05-01,25.969999313354492,26.690000534057617,25.93000030517578,26.559999465942383,26.546724319458008,123800
2023-05-02,26.440000534057617,26.6200008392334,25.43000030517578,25.790000915527344,25.777109146118164,288800
2023-05-03,25.459999084472656,26.0,25.110000610351562,25.149999618530273,25.137428283691406,70500
2023-05-04,24.829999923706055,25.219999313354492,24.5,24.8799991607666,24.867563247680664,91500
2023-05-05,25.200000762939453,26.459999084472656,25.010000228881836,26.31999969482422,26.30684471130371,61300
2023-05-08,26.15999984741211,26.729999542236328,25.809999465942383,26.709999084472656,26.69664764404297,56400
2023-05-09,26.100000381469727,26.100000381469727,25.639999389648438,25.760000228881836,25.74712371826172,79300
2023-05-10,26.479999542236328,26.579999923706055,25.690000534057617,26.290000915527344,26.276859283447266,68200
2023-05-11,26.329999923706055,26.34000015258789,25.450000762939453,25.889999389648438,25.877058029174805,46700
2023-05-12,25.979999542236328,26.260000228881836,25.34000015258789,25.790000915527344,25.777109146118164,42000
2023-05-15,25.90999984741211,27.040000915527344,25.729999542236328,26.989999771118164,26.97650909423828,99100
2023-05-16,26.959999084472656,27.780000686645508,26.90999984741211,27.110000610351562,27.09644889831543,76400
2023-05-17,27.600000381469727,28.530000686645508,27.25,28.3799991607666,28.365814208984375,115000
2023-05-18,28.670000076293945,30.559999465942383,28.6299991607666,30.420000076293945,30.404794692993164,571100
2023-05-19,30.280000686645508,30.329999923706055,29.670000076293945,29.950000762939453,29.935029983520508,103900
2023-05-22,29.489999771118164,30.239999771118164,29.399999618530273,30.030000686645508,30.014989852905273,288600
2023-05-23,29.610000610351562,30.1200008392334,29.299999237060547,29.350000381469727,29.335329055786133,74800
2023-05-24,28.40999984741211,28.68000030517578,27.8799991607666,28.579999923706055,28.56571388244629,100300
2023-05-25,34.130001068115234,35.13999938964844,32.7400016784668,34.790000915527344,34.77260971069336,604400
2023-05-26,35.380001068115234,38.79999923706055,35.279998779296875,38.43000030517578,38.410789489746094,466300
2023-05-30,40.66999816894531,42.06999969482422,39.09000015258789,39.22999954223633,39.210391998291016,318900
2023-05-31,38.040000915527344,39.130001068115234,36.779998779296875,36.779998779296875,36.76161575317383,154800
2023-06-01,37.41999816894531,39.09000015258789,36.83000183105469,38.540000915527344,38.52073669433594,189500
2023-06-02,39.11000061035156,39.5,37.97999954223633,38.349998474121094,38.33082962036133,154800
2023-06-05,37.880001068115234,38.150001525878906,36.88999938964844,37.36000061035156,37.34132766723633,112400
2023-06-06,36.880001068115234,38.02000045776367,36.689998626708984,37.650001525878906,37.63118362426758,161000
2023-06-07,38.0,39.0,36.689998626708984,36.77000045776367,36.75162124633789,143100
2023-06-08,37.130001068115234,38.15999984741211,36.900001525878906,37.959999084472656,37.94102478027344,65500
2023-06-09,38.66999816894531,39.470001220703125,37.939998626708984,38.130001068115234,38.11094284057617,110500
2023-06-12,38.90999984741211,40.540000915527344,38.90999984741211,40.459999084472656,40.43977355957031,134300
2023-06-13,41.88999938964844,42.29999923706055,40.66999816894531,42.0,41.979007720947266,184900
2023-06-14,41.68000030517578,44.15999984741211,41.5,44.11000061035156,44.08795166015625,183500
2023-06-15,43.220001220703125,44.27000045776367,42.70000076293945,43.43000030517578,43.40829086303711,139700
2023-06-16,44.58000183105469,44.599998474121094,42.86000061035156,42.86000061035156,42.83857727050781,132800
2023-06-20,42.849998474121094,43.34000015258789,41.959999084472656,43.130001068115234,43.10844421386719,73200
2023-06-21,42.72999954223633,42.75,40.560001373291016,41.029998779296875,41.009490966796875,208800
2023-06-22,40.279998779296875,41.619998931884766,40.279998779296875,41.16999816894531,41.149417877197266,76800
2023-06-23,40.0,40.400001525878906,39.470001220703125,39.689998626708984,39.67015838623047,122100
2023-06-26,40.20000076293945,41.15999984741211,38.75,38.959999084472656,38.94052505493164,197100
2023-06-27,39.29999923706055,41.58000183105469,38.970001220703125,41.5,41.47925567626953,196000
2023-06-28,39.90999984741211,41.5099983215332,39.75,40.66999816894531,40.6496696472168,113200
2023-06-29,41.2400016784668,41.2400016784668,39.970001220703125,40.52000045776367,40.49974822998047,141200
2023-06-30,41.560001373291016,42.5,41.349998474121094,42.22999954223633,42.208892822265625,71200
2023-07-03,42.58000183105469,43.119998931884766,42.08000183105469,42.630001068115234,42.60869216918945,49200
2023-07-05,42.189998626708984,42.81999969482422,41.439998626708984,41.470001220703125,41.44927215576172,102000
2023-07-06,40.209999084472656,40.689998626708984,39.599998474121094,40.61000061035156,40.58970260620117,138400
2023-07-07,40.790000915527344,42.06999969482422,40.650001525878906,40.81999969482422,40.79959487915039,103600
2023-07-10,41.0,41.84000015258789,40.70000076293945,41.84000015258789,41.819087982177734,66300
2023-07-11,42.15999984741211,42.31999969482422,40.959999084472656,41.90999984741211,41.8890495300293,71700
2023-07-12,43.0,43.900001525878906,42.79999923706055,43.810001373291016,43.78810501098633,124200
2023-07-13,44.79999923706055,46.22999954223633,44.540000915527344,46.150001525878906,46.12693405151367,188000
2023-07-14,46.470001220703125,48.0099983215332,44.650001525878906,45.08000183105469,45.05746841430664,351400
2023-07-17,45.65999984741211,47.52000045776367,44.810001373291016,47.22999954223633,47.206390380859375,106600
2023-07-18,47.060001373291016,48.31999969482422,46.150001525878906,47.84000015258789,47.81608581542969,156500
2023-07-19,48.08000183105469,48.150001525878906,46.7400016784668,47.15999984741211,47.13642883300781,90300
2023-07-20,45.65999984741211,46.09000015258789,43.59000015258789,44.060001373291016,44.03797912597656,127800
2023-07-21,44.81999969482422,45.2599983215332,43.869998931884766,43.91999816894531,43.89804458618164,68300
2023-07-24,44.310001373291016,44.54999923706055,43.4900016784668,44.119998931884766,44.09794616699219,44200
2023-07-25,44.540000915527344,46.380001068115234,44.540000915527344,45.810001373291016,45.78710174560547,83000
2023-07-26,45.189998626708984,45.27000045776367,43.540000915527344,44.599998474121094,44.57770538330078,91800
2023-07-27,46.61000061035156,47.95000076293945,45.439998626708984,45.880001068115234,45.8570671081543,245700
2023-07-28,47.380001068115234,47.959999084472656,46.720001220703125,47.65999984741211,47.63617706298828,124000
2023-07-31,48.18000030517578,48.20000076293945,47.459999084472656,47.91999816894531,47.89604568481445,76800
2023-08-01,47.38999938964844,48.220001220703125,47.0,48.040000915527344,48.015987396240234,70100
2023-08-02,46.790000915527344,46.81999969482422,43.16999816894531,44.06999969482422,44.047969818115234,185100
2023-08-03,43.0,44.54999923706055,42.900001525878906,43.91999816894531,43.89804458618164,148500
2023-08-04,44.08000183105469,45.29999923706055,43.15999984741211,43.97999954223633,43.95801544189453,118100
2023-08-07,44.59000015258789,45.04999923706055,44.0,45.04999923706055,45.02748107910156,57300
2023-08-08,43.810001373291016,43.84000015258789,42.5,43.54999923706055,43.52823257446289,110000
2023-08-09,43.209999084472656,43.209999084472656,40.66999816894531,41.0,40.97950744628906,407500
2023-08-10,41.099998474121094,42.540000915527344,40.0,40.540000915527344,40.519737243652344,106100
2023-08-11,39.58000183105469,39.58000183105469,38.209999084472656,38.52000045776367,38.50074768066406,148700
2023-08-14,38.11000061035156,41.7599983215332,37.83000183105469,41.7599983215332,41.7391242980957,157700
2023-08-15,41.970001220703125,42.52000045776367,40.900001525878906,40.939998626708984,40.91953659057617,93900
2023-08-16,41.20000076293945,41.22999954223633,39.56999969482422,39.58000183105469,39.560218811035156,65700
2023-08-17,39.970001220703125,40.130001068115234,38.709999084472656,38.97999954223633,38.960514068603516,89600
2023-08-18,37.939998626708984,39.4900016784668,37.45000076293945,39.220001220703125,39.20039749145508,156500
2023-08-21,40.209999084472656,43.06999969482422,40.06999969482422,43.0,42.97850799560547,151900
2023-08-22,44.31999969482422,44.38999938964844,41.349998474121094,41.619998931884766,41.59919357299805,126900
2023-08-23,41.400001525878906,43.86000061035156,40.970001220703125,43.70000076293945,43.678157806396484,154700
2023-08-24,46.290000915527344,46.68000030517578,41.68000030517578,41.7400016784668,41.719139099121094,216800
2023-08-25,41.689998626708984,42.849998474121094,39.83000183105469,41.290000915527344,41.26936340332031,173500
2023-08-28,42.15999984741211,42.5,40.70000076293945,42.45000076293945,42.42878341674805,85300
2023-08-29,42.06999969482422,45.43000030517578,41.88999938964844,45.13999938964844,45.117435455322266,136900
2023-08-30,45.099998474121094,46.27000045776367,44.400001525878906,45.720001220703125,45.697147369384766,445300
2023-08-31,45.689998626708984,46.790000915527344,45.689998626708984,46.40999984741211,46.386802673339844,103200
2023-09-01,46.790000915527344,46.81999969482422,45.099998474121094,45.7400016784668,45.717140197753906,69100
2023-09-05,45.209999084472656,46.279998779296875,44.959999084472656,45.77000045776367,45.74712371826172,64200
2023-09-06,45.540000915527344,45.70000076293945,43.459999084472656,44.36000061035156,44.337825775146484,84400
2023-09-07,42.18000030517578,42.66999816894531,41.29999923706055,42.54999923706055,42.52873229980469,107000
2023-09-08,42.27000045776367,42.959999084472656,41.54999923706055,41.849998474121094,41.829078674316406,53600
2023-09-11,42.93000030517578,42.959999084472656,40.599998474121094,41.7400016784668,41.719139099121094,86700
2023-09-12,41.2599983215332,42.41999816894531,41.02000045776367,41.08000183105469,41.05946731567383,62800
2023-09-13,40.93000030517578,42.4900016784668,40.93000030517578,41.7599983215332,41.7391242980957,75700
2023-09-14,42.599998474121094,42.599998474121094,41.70000076293945,42.290000915527344,42.268863677978516,48100
2023-09-15,41.86000061035156,41.86000061035156,39.349998474121094,39.63999938964844,39.62018585205078,94900
2023-09-18,38.54999923706055,40.08000183105469,38.36000061035156,39.81999969482422,39.80009460449219,82800
2023-09-19,39.599998474121094,39.650001525878906,38.560001373291016,39.119998931884766,39.10044479370117,87700
2023-09-20,39.36000061035156,39.599998474121094,37.439998626708984,37.459999084472656,37.44127655029297,89700
2023-09-21,36.2599983215332,36.869998931884766,35.72999954223633,35.7599983215332,35.742122650146484,128400
2023-09-22,36.5,37.20000076293945,36.2599983215332,36.540000915527344,36.52173614501953,56300
2023-09-25,36.2400016784668,37.29999923706055,35.900001525878906,37.189998626708984,37.171409606933594,62900
2023-09-26,36.5099983215332,37.25,35.939998626708984,36.20000076293945,36.181907653808594,82800
2023-09-27,36.79999923706055,37.290000915527344,35.83000183105469,36.90999984741211,36.89155197143555,64200
2023-09-28,36.7400016784668,38.75,36.47999954223633,38.11000061035156,38.09095001220703,234400
2023-09-29,39.16999816894531,39.529998779296875,38.27000045776367,38.5099983215332,38.49074935913086,47600
2023-10-02,38.72999954223633,40.06999969482422,38.66999816894531,39.5099983215332,39.49024963378906,92500
2023-10-03,39.0,39.75,37.22999954223633,37.7400016784668,37.72113800048828,81200
2023-10-04,38.13999938964844,38.72999954223633,37.47999954223633,38.63999938964844,38.62068557739258,49400
2023-10-05,38.59000015258789,39.130001068115234,37.91999816894531,38.849998474121094,38.8305778503418,122100
2023-10-06,38.16999816894531,40.630001068115234,37.75,40.470001220703125,40.449771881103516,174000
2023-10-09,39.40999984741211,40.459999084472656,38.79999923706055,40.18000030517578,40.159915924072266,77900
2023-10-10,40.33000183105469,41.81999969482422,40.0,41.04999923706055,41.02947998046875,115100
2023-10-11,41.400001525878906,42.11000061035156,41.02000045776367,42.040000915527344,42.018985748291016,83400
2023-10-12,42.06999969482422,43.65999984741211,41.66999816894531,42.56999969482422,42.54872131347656,255000
2023-10-13,42.72999954223633,42.75,40.060001373291016,40.189998626708984,40.1699104309082,98200
2023-10-16,40.029998779296875,41.5,40.029998779296875,41.27000045776367,41.24937057495117,78200
2023-10-17,39.0099983215332,40.27000045776367,37.47999954223633,39.529998779296875,39.51023864746094,147300
2023-10-18,37.9900016784668,38.560001373291016,37.2400016784668,37.65999984741211,37.64117431640625,97300
2023-10-19,38.36000061035156,38.400001525878906,36.5,36.689998626708984,36.67165756225586,60000
2023-10-20,36.45000076293945,37.15999984741211,35.38999938964844,35.40999984741211,35.39229965209961,240600
2023-10-23,34.9900016784668,37.02000045776367,34.56999969482422,36.150001525878906,36.13193130493164,445500
2023-10-24,36.47999954223633,37.29999923706055,36.099998474121094,37.25,37.231380462646484,72600
2023-10-25,36.45000076293945,36.4900016784668,33.869998931884766,34.18000030517578,34.16291427612305,168600
2023-10-26,34.18000030517578,35.0,32.5099983215332,32.90999984741211,32.893550872802734,166800
2023-10-27,33.959999084472656,34.2599983215332,33.16999816894531,33.61000061035156,33.59320068359375,75600
2023-10-30,33.7400016784668,34.369998931884766,32.81999969482422,33.630001068115234,33.613189697265625,206600
2023-10-31,33.27000045776367,33.90999984741211,32.130001068115234,33.81999969482422,33.803096771240234,103800
2023-11-01,33.88999938964844,35.83000183105469,33.88999938964844,35.779998779296875,35.762115478515625,114800
2023-11-02,37.11000061035156,38.02000045776367,36.58000183105469,37.529998779296875,37.51123809814453,201800
2023-11-03,38.209999084472656,40.0,38.04999923706055,39.470001220703125,39.45027160644531,201100
2023-11-06,39.7599983215332,40.279998779296875,38.88999938964844,39.900001525878906,39.88005828857422,138900
2023-11-07,39.880001068115234,40.75,39.529998779296875,40.459999084472656,40.43977355957031,84300
2023-11-08,40.68000030517578,41.15999984741211,40.33000183105469,41.029998779296875,41.009490966796875,116200
2023-11-09,41.810001373291016,43.02000045776367,40.88999938964844,41.08000183105469,41.05946731567383,305000
2023-11-10,42.06999969482422,44.150001525878906,41.72999954223633,44.060001373291016,44.03797912597656,298400
2023-11-13,43.63999938964844,44.130001068115234,43.08000183105469,43.61000061035156,43.58820343017578,118600
2023-11-14,45.619998931884766,46.470001220703125,45.2599983215332,46.20000076293945,46.17690658569336,184500
